index,imf_0,imf_1,imf_2,imf_3,imf_4,imf_5,residue
1172,-0.22112781,0.48660325,0.65097775,1.34698310,-2.30605443,0.36169555,111.14647818
1173,-0.21470289,0.32539762,0.56577617,1.27718267,-2.40848245,0.36372227,111.15440049
1174,0.60566325,0.15226512,0.44538956,1.19622577,-2.50946058,0.36574805,111.16232276
1175,-0.02447369,-0.03542559,0.30347211,1.10509098,-2.60893279,0.36777283,111.17024500
1176,-0.28049670,-0.21127780,0.15436090,1.00475755,-2.70684300,0.36979655,111.17816721
1177,0.05848216,-0.32128588,0.01184301,0.89620473,-2.80313518,0.37181915,111.18608937
1178,-0.12038163,-0.35626199,-0.11081868,0.78041325,-2.89775328,0.37384058,111.19401150
1179,0.31722262,-0.36301434,-0.20260582,0.65836971,-2.99064124,0.37586076,111.20193359
1180,-0.23223021,-0.36362568,-0.25617944,0.53106219,-3.08174302,0.37787965,111.20985565
1181,-0.23845955,-0.31295802,-0.26809904,0.39948337,-3.17100256,0.37989717,111.21777766
1182,0.42956275,-0.18509681,-0.23989053,0.26464497,-3.25836381,0.38191327,111.22569964
1183,-0.37780134,-0.02518500,-0.18024151,0.12756759,-3.34377073,0.38392790,111.23362158
1184,0.28917294,0.12013980,-0.10403777,-0.01071442,-3.42716726,0.38594097,111.24154348
1185,0.27799852,0.23256720,-0.02892094,-0.14915127,-3.50849735,0.38795245,111.24946533
1186,-0.69326793,0.31662032,0.02690489,-0.28668925,-3.58770495,0.38996226,111.25738715
1187,0.50543130,0.38747457,0.04777933,-0.42228764,-3.66473401,0.39197035,111.26530892
1188,-0.11686230,0.44205943,0.02345614,-0.55493501,-3.73952849,0.39397666,111.27323065
1189,-0.20030908,0.49964018,-0.04814004,-0.68365789,-3.81203232,0.39598112,111.28115233
1190,0.20456586,0.52656677,-0.16163916,-0.80750131,-3.88218946,0.39798368,111.28907398
1191,-0.23334304,0.42288307,-0.30539346,-0.92551602,-3.94994387,0.39998427,111.29699557
1192,0.77018292,0.13573695,-0.46349212,-1.03675357,-4.01523948,0.40198283,111.30491713
1193,-0.60554808,-0.25187955,-0.61825730,-1.14026551,-4.07802025,0.40397931,111.31283863
1194,0.04959771,-0.55816309,-0.75152331,-1.23510506,-4.13823013,0.40597364,111.32076009
1195,0.13295195,-0.68257955,-0.84656386,-1.32033223,-4.19581307,0.40796577,111.32868151
1196,-0.45864320,-0.62335528,-0.89141084,-1.39500600,-4.25071301,0.40995562,111.33660287
1197,0.19205716,-0.43257274,-0.88262586,-1.45818979,-4.30287391,0.41194315,111.34452419
1198,0.20698933,-0.24036629,-0.82512963,-1.50903433,-4.35223972,0.41392829,111.35244546
1199,0.09481171,-0.12757661,-0.73099149,-1.54684117,-4.39875448,0.41591098,111.36036668
1200,-0.46357083,-0.02614878,-0.61836001,-1.57103202,-4.44236330,0.41789116,111.36828786
1201,0.07795066,0.14463956,-0.50822300,-1.58115199,-4.48301472,0.41986876,111.37620898
1202,0.12656888,0.34150900,-0.42038775,-1.57686457,-4.52066235,0.42184374,111.38413005
1203,0.04732330,0.47401593,-0.37061881,-1.55796852,-4.55527109,0.42381603,111.39205107
1204,-0.16424699,0.50039777,-0.36838493,-1.52444737,-4.58682200,0.42578556,111.39997203
1205,0.35292511,0.41061895,-0.41347874,-1.47642382,-4.61531111,0.42775228,111.40789295
1206,-0.43340686,0.22083452,-0.49578024,-1.41426421,-4.64074497,0.42971613,111.41581381
1207,0.38814867,-0.00571819,-0.59837447,-1.33852108,-4.66313783,0.43167703,111.42373461
1208,-0.55486102,-0.20282606,-0.70107251,-1.24989059,-4.68250789,0.43363494,111.43165536
1209,0.02770750,-0.34274366,-0.78258334,-1.14920815,-4.69887494,0.43558978,111.43957606
1210,0.25478449,-0.48081706,-0.82382361,-1.03749243,-4.71225960,0.43754148,111.44749670
1211,0.12000000,-0.64158765,-0.81094159,-0.91599307,-4.72268271,0.43948997,111.45541729
1212,-0.48407885,-0.71280572,-0.73769731,-0.78610806,-4.73016561,0.44143516,111.46333782
1213,0.13301821,-0.58375095,-0.60731351,-0.64928407,-4.73472971,0.44337695,111.47125829
1214,0.15370045,-0.32022417,-0.43216288,-0.50698940,-4.73639643,0.44531523,111.47917870
1215,-0.09011272,-0.03959689,-0.22961646,-0.36069650,-4.73518716,0.44724988,111.48709906
1216,0.00818286,0.21556395,-0.01946152,-0.21187498,-4.73112330,0.44918079,111.49501935
1217,0.13782361,0.41039770,0.17787962,-0.06198285,-4.72422626,0.45110782,111.50293959
1218,-0.03664419,0.52022637,0.34291068,0.08752198,-4.71451741,0.45303085,111.51085976
1219,0.03752913,0.57161871,0.45988160,0.23517057,-4.70201814,0.45494973,111.51877988
1220,-0.29748098,0.60542811,0.51943673,0.37948672,-4.68674984,0.45686435,111.52669993
1221,0.35553789,0.59622497,0.51991100,0.51897361,-4.66873389,0.45877455,111.53461992
1222,-0.12698703,0.47942488,0.46607770,0.65212544,-4.64799167,0.46068019,111.54253985
1223,-0.02838900,0.26636262,0.36951992,0.77748178,-4.62454455,0.46258114,111.55045972
1224,0.45528424,-0.00355292,0.24901303,0.89370444,-4.59841392,0.46447726,111.55837952
1225,-0.40656453,-0.27421589,0.12614318,0.99955697,-4.56962117,0.46636840,111.56629925
1226,-0.16079511,-0.48180522,0.02338054,1.09387420,-4.53818766,0.46825444,111.57421893
1227,0.06070028,-0.59860455,-0.03896865,1.17562231,-4.50413478,0.47013522,111.58213853
1228,0.22786356,-0.63427517,-0.04786672,1.24394987,-4.46748391,0.47201061,111.59005807
1229,-0.17424742,-0.58026898,-0.00099064,1.29821915,-4.42825655,0.47388047,111.59797755
1230,-0.50860909,-0.40008180,0.09341956,1.33789221,-4.38647468,0.47574467,111.60589695
1231,0.60569282,-0.12585981,0.21918957,1.36250410,-4.34216037,0.47760305,111.61381629
1232,-0.03234640,0.14587052,0.35728679,1.37166968,-4.29533617,0.47945549,111.62173556
1233,-0.71574980,0.36636702,0.48704775,1.36512022,-4.24602651,0.48130184,111.62965476
1234,1.10962784,0.46973887,0.58936144,1.34265975,-4.19425716,0.48314196,111.63757389
1235,-0.20810229,0.39618716,0.64946610,1.30421209,-4.14005602,0.48497571,111.64549295
1236,-0.12054812,0.24631753,0.65833578,1.25000636,-4.08345357,0.48680296,111.65341194
1237,-0.24099928,0.15298249,0.61424676,1.18060387,-4.02448496,0.48862357,111.66133086
1238,0.32947612,0.12970396,0.52163359,1.09679748,-3.96319007,0.49043739,111.66924971
1239,0.30960857,0.10781968,0.39030111,0.99967572,-3.89961219,0.49224428,111.67716848
1240,-0.69104309,0.08059765,0.23456743,0.89050805,-3.83379676,0.49404412,111.68508718
1241,-0.38002817,0.04752019,0.07099067,0.77066503,-3.76579243,0.49583674,111.69300581
1242,1.35731668,-0.07534958,-0.08321625,0.64154632,-3.69565059,0.49762203,111.70092436
1243,-0.27930679,-0.34786416,-0.21106078,0.50457127,-3.62342472,0.49939984,111.70884284
1244,-0.61784041,-0.63411116,-0.29947973,0.36120511,-3.54916945,0.50117002,111.71676124
1245,0.06186656,-0.74842578,-0.34112699,0.21301477,-3.47294005,0.50293244,111.72467957
1246,0.02479502,-0.64253429,-0.33540280,0.06169542,-3.39479258,0.50468697,111.73259781
1247,-0.27646018,-0.32660029,-0.29061143,-0.09094445,-3.31478314,0.50643345,111.74051599
1248,-0.14816422,0.13359215,-0.22415872,-0.24303553,-3.23296745,0.50817175,111.74843408
1249,0.34859090,0.55029764,-0.15596257,-0.39271154,-3.14940112,0.50990174,111.75635209
1250,0.09823302,0.71567405,-0.10436674,-0.53816774,-3.06413955,0.51162327,111.76427003
1251,-0.11227068,0.59247669,-0.08459306,-0.67770249,-2.97723751,0.51333620,111.77218789
1252,0.34857488,0.30062578,-0.10689163,-0.80975879,-2.88874924,0.51504040,111.78010566
1253,-0.50687244,0.03491815,-0.17444845,-0.93293813,-2.79872908,0.51673572,111.78802336
1254,-0.19241489,-0.05207558,-0.28382126,-1.04608013,-2.70723076,0.51842202,111.79594097
1255,0.23617221,-0.00058355,-0.42573301,-1.14819815,-2.61430749,0.52009917,111.80385850
1256,0.25600307,0.01018019,-0.58559982,-1.23847510,-2.52001229,0.52176703,111.81177595
1257,0.38965563,-0.12913502,-0.74476129,-1.31622924,-2.42439914,0.52342545,111.81969332
1258,-0.65944932,-0.33873155,-0.88531714,-1.38088376,-2.32752349,0.52507430,111.82761060
1259,0.37215276,-0.46594800,-0.99139738,-1.43202188,-2.22944153,0.52671343,111.83552780
1260,-0.19966507,-0.43338407,-1.05260112,-1.46941421,-2.13020978,0.52834272,111.84344491
1261,-0.35004539,-0.22961282,-1.06660443,-1.49305360,-2.02988504,0.52996201,111.85136194
1262,0.57330497,0.03336877,-1.03767966,-1.50314666,-1.92852441,0.53157117,111.85927888
1263,-0.09335419,0.17978234,-0.97625258,-1.50007795,-1.82618535,0.53317006,111.86719574
1264,-0.00246944,0.14775209,-0.89506268,-1.48440515,-1.72292536,0.53475854,111.87511250
1265,0.36201695,0.01729611,-0.80799798,-1.45676990,-1.61880196,0.53633648,111.88302918
1266,-0.72327651,-0.03624160,-0.72813454,-1.41783852,-1.51387266,0.53790372,111.89094577
1267,0.03738612,0.12636304,-0.66643281,-1.36830203,-1.40819496,0.53946014,111.89886227
1268,-0.08058782,0.40171578,-0.63020622,-1.30886224,-1.30182638,0.54100559,111.90677869
1269,0.69391683,0.52715713,-0.62087319,-1.24022872,-1.19482444,0.54253993,111.91469501
1270,-0.16031880,0.36754530,-0.63474293,-1.16312916,-1.08724663,0.54406303,111.92261124
1271,-0.07138893,0.03188830,-0.66166769,-1.07831506,-0.97915048,0.54557474,111.93052738
1272,-0.08303793,-0.29451477,-0.68675294,-0.98653629,-0.87059350,0.54707493,111.93844343
1273,-0.39315614,-0.47391581,-0.69427601,-0.88854896,-0.76163319,0.54856345,111.94635938
1274,0.45765413,-0.47357230,-0.67245659,-0.78510651,-0.65232707,0.55004017,111.95427524
1275,-0.00141954,-0.36659391,-0.61422696,-0.67695366,-0.54273264,0.55150495,111.96219101
1276,-0.66519417,-0.24399180,-0.51786056,-0.56483246,-0.43290743,0.55295764,111.97010669
1277,0.67294377,-0.17927092,-0.38692969,-0.44948204,-0.32290894,0.55439811,111.97802227
1278,-0.07891504,-0.19085952,-0.22911214,-0.33164084,-0.21279468,0.55582622,111.98593775
1279,-0.49387125,-0.18613606,-0.05621848,-0.21204729,-0.10262217,0.55724183,111.99385314
1280,0.04040753,-0.07069882,0.11764633,-0.09143981,0.00755109,0.55864480,112.00176843
1281,-0.09821966,0.14426843,0.27804441,0.02944315,0.11766758,0.56003499,112.00968362
1282,0.56751162,0.35223882,0.41157667,0.14986318,0.22766979,0.56141226,112.01759872
1283,-0.42012508,0.48230806,0.50753559,0.26908185,0.33750021,0.56277647,112.02551371
1284,-0.14081195,0.53825058,0.55863421,0.38635930,0.44710134,0.56412748,112.03342861
1285,1.14334012,0.49668231,0.56315559,0.50094359,0.55641565,0.56546516,112.04134341
1286,-1.25604396,0.37568073,0.52703678,0.61205376,0.66538563,0.56678936,112.04925811
1287,0.37361222,0.29379065,0.46225608,0.71888887,0.77395378,0.56809994,112.05717270
1288,0.19885876,0.22793292,0.38462356,0.82061997,0.88206259,0.56939677,112.06508720
1289,0.24185703,0.02882836,0.31267117,0.91641770,0.98965454,0.57067970,112.07300159
1290,0.30632813,-0.33405192,0.26449405,1.00545809,1.09667211,0.57194860,112.08091589
1291,-0.38562971,-0.71404984,0.25471416,1.08690079,1.20305781,0.57320333,112.08883007
1292,-0.32812146,-0.89630317,0.29268076,1.15992388,1.30875412,0.57444374,112.09674416
1293,0.06964451,-0.81412251,0.38062601,1.22374243,1.41370352,0.57566970,112.10465814
1294,0.25634851,-0.56222438,0.50948336,1.27759597,1.51784851,0.57688106,112.11257201
1295,0.15295252,-0.24973117,0.66378452,1.32073589,1.62113157,0.57807770,112.12048578
1296,-0.63832672,0.08441759,0.82319544,1.35242424,1.72349520,0.57925946,112.12839945
1297,-0.17671310,0.42419640,0.96580974,1.37192892,1.82488188,0.58042622,112.13631301
1298,0.90476190,0.66110848,1.07108272,1.37854224,1.92523410,0.58157782,112.14422646
1299,-0.37605997,0.67584773,1.12230955,1.37162594,2.02449434,0.58271413,112.15213980
1300,-0.07600286,0.52483716,1.10927141,1.35067599,2.12260565,0.58383502,112.16005303
1301,-0.16844184,0.34821025,1.03124681,1.31541749,2.21951332,0.58494034,112.16796616
1302,0.51532032,0.19322614,0.89745691,1.26603949,2.31516356,0.58602995,112.17587917
1303,-0.46901380,0.04355305,0.72241409,1.20307552,2.40950292,0.58710371,112.18379208
1304,0.24208052,-0.08111747,0.52447955,1.12730406,2.50247871,0.58816149,112.19170487
1305,-0.17700107,-0.15747291,0.32330161,1.03961219,2.59403971,0.58920314,112.19961755
1306,0.03809502,-0.18574258,0.13796778,0.94094035,2.68413685,0.59022853,112.20753012
1307,-0.01319900,-0.23608965,-0.01367984,0.83227892,2.77272235,0.59123751,112.21544258
1308,0.53610500,-0.36902944,-0.11763653,0.71466678,2.85974909,0.59222995,112.22335493
1309,-0.20339314,-0.53091521,-0.16634373,0.58923596,2.94517051,0.59320570,112.23126716
1310,-0.56723385,-0.58391333,-0.15878860,0.45730338,3.02893945,0.59416464,112.23917928
1311,0.63609603,-0.46469965,-0.10377608,0.32035714,3.11100796,0.59510661,112.24709128
1312,0.17507278,-0.22924624,-0.01733386,0.18007564,3.19132778,0.59603147,112.25500316
1313,-0.86971470,0.06908203,0.08035533,0.03826922,3.26985065,0.59693910,112.26291494
1314,0.26416799,0.37196986,0.16810034,-0.10322717,3.34652833,0.59782935,112.27082659
1315,0.65770658,0.55963597,0.22682101,-0.24259054,3.42131262,0.59870207,112.27873813
1316,-0.30100828,0.58661568,0.24198819,-0.37805954,3.49415598,0.59955714,112.28664955
1317,-0.64351645,0.53531464,0.20697384,-0.50802939,3.56501183,0.60039441,112.29456085
1318,0.52977501,0.42917540,0.12442390,-0.63105855,3.63383443,0.60121374,112.30247203
1319,0.27508384,0.19176619,0.00686146,-0.74582926,3.70057906,0.60201499,112.31038309
1320,-0.20167777,-0.13772881,-0.12831487,-0.85113724,3.76520318,0.60279803,112.31829403
1321,-0.65002083,-0.37683432,-0.26287051,-0.94587810,3.82766591,0.60356271,112.32620485
1322,0.26404551,-0.42258838,-0.37794053,-1.02900768,3.88792597,0.60430889,112.33411555
1323,0.17175796,-0.34813149,-0.45847041,-1.09957743,3.94594409,0.60503644,112.34202613
1324,-0.31197870,-0.25878569,-0.49458821,-1.15675912,4.00168503,0.60574521,112.34993659
1325,0.60408990,-0.21093799,-0.48372560,-1.19995462,4.05511888,0.60643507,112.35784692
1326,-0.22359409,-0.22901608,-0.42934461,-1.22895683,4.10622005,0.60710588,112.36575713
1327,-0.38223635,-0.25982783,-0.34047990,-1.24381184,4.15496690,0.60775749,112.37366721
1328,0.65178699,-0.23511807,-0.23265442,-1.24476943,4.20134033,0.60838977,112.38157717
1329,-0.95800037,-0.08759711,-0.12446279,-1.23217656,4.24532226,0.60900258,112.38948700
1330,0.93051853,0.19537848,-0.03310397,-1.20643427,4.28689511,0.60959578,112.39739671
1331,-0.71280269,0.48644539,0.02689161,-1.16797940,4.32604140,0.61016923,112.40530629
1332,0.85383297,0.61053925,0.04390141,-1.11728014,4.36274350,0.61072279,112.41321575
1333,-0.14282556,0.46617967,0.01295226,-1.05489268,4.39698285,0.61125631,112.42112507
1334,-0.00214873,0.14040038,-0.05988553,-0.98154370,4.42874070,0.61176967,112.42903427
1335,-0.57487490,-0.16239141,-0.16106427,-0.89807479,4.45799830,0.61226273,112.43694334
1336,0.44090473,-0.32346759,-0.27339232,-0.80541073,4.48473690,0.61273533,112.44485228
1337,-0.03092894,-0.36819930,-0.37722175,-0.70453300,4.50893774,0.61318734,112.45276109
1338,-0.44694479,-0.31125352,-0.45423952,-0.59644420,4.53058207,0.61361863,112.46066977
1339,0.29246211,-0.19350859,-0.49032330,-0.48219161,4.54965114,0.61402906,112.46857832
1340,0.20326339,-0.13604067,-0.47756404,-0.36287160,4.56612619,0.61441848,112.47648673
1341,-0.14224574,-0.21351205,-0.41332871,-0.23961674,4.57998845,0.61478676,112.48439501
1342,0.33377369,-0.33141821,-0.29990805,-0.11355494,4.59121917,0.61513378,112.49230316
1343,-0.71213084,-0.31504853,-0.14609846,0.01418760,4.59979958,0.61545941,112.50021118
1344,0.29864636,-0.09801056,0.03357771,0.14248947,4.60571090,0.61576354,112.50811906
1345,0.21305461,0.16836513,0.22243182,0.27023328,4.60893431,0.61604608,112.51602681
1346,0.24684260,0.32116247,0.40298942,0.39631217,4.60945101,0.61630695,112.52393442
1347,-0.27353211,0.34572122,0.55815924,0.51962192,4.60724215,0.61654611,112.53184190
1348,0.14592699,0.31814400,0.67299797,0.63906114,4.60228884,0.61676355,112.53974924
1349,0.04427118,0.29205636,0.73883244,0.75353656,4.59457215,0.61695931,112.54765644
1350,-0.27011451,0.28605891,0.75328257,0.86194926,4.58407307,0.61713349,112.55556350
1351,0.38115669,0.27526408,0.72214687,0.96322496,4.57077255,0.61728628,112.56347043
1352,-0.19715889,0.20281469,0.66009192,1.05634516,4.55465154,0.61741789,112.57137721
1353,-0.10031666,0.06661118,0.58638364,1.14035577,4.53569143,0.61752854,112.57928386
1354,0.08507486,-0.11580890,0.52060045,1.21437089,4.51387459,0.61761850,112.58719037
1355,0.41052082,-0.33295901,0.48052917,1.27758034,4.48918493,0.61768805,112.59509673
1356,-0.60390220,-0.51670841,0.47916475,1.32924788,4.46160924,0.61773749,112.60300295
1357,0.23568033,-0.56903963,0.52105024,1.36882894,4.43114115,0.61776714,112.61090902
1358,-0.16372638,-0.44306756,0.60142520,1.39598622,4.39778232,0.61777732,112.61881494
1359,0.15962268,-0.14184872,0.70761786,1.41053575,4.36154817,0.61776837,112.62672071
1360,-0.42982052,0.24496390,0.82255599,1.41236261,4.32246687,0.61774061,112.63462633
1361,0.49142578,0.55594966,0.92735113,1.40143124,4.28057468,0.61769439,112.64253180
1362,0.17219363,0.65676300,1.00349924,1.37784905,4.23591846,0.61763004,112.65043711
1363,-0.27549444,0.60261998,1.03550130,1.34189138,4.18854834,0.61754790,112.65834227
1364,0.08250829,0.55147558,1.01543574,1.29406586,4.13851496,0.61744830,112.66624726
1365,-0.38560575,0.55028717,0.94261047,1.23509123,4.08587024,0.61733158,112.67415209
1366,0.61865182,0.50560844,0.82318887,1.16582058,4.03066653,0.61719808,112.68205676
1367,-0.06186783,0.31833007,0.67011890,1.08713454,3.97295674,0.61704813,112.68996127
1368,0.06173262,0.01239587,0.49961157,0.99992237,3.91279392,0.61688208,112.69786561
1369,0.02483327,-0.30529771,0.32863051,0.90508007,3.85023110,0.61670025,112.70576978
1370,-0.09303409,-0.52607539,0.17372352,0.80351809,3.78532132,0.61650298,112.71367378
1371,-0.05564749,-0.59121946,0.04933582,0.69615040,3.71811763,0.61629061,112.72157761
1372,-0.09376241,-0.51512207,-0.03357107,0.58388962,3.64867305,0.61606347,112.72948127
1373,0.45995624,-0.36008738,-0.06924305,0.46764003,3.57704063,0.61582191,112.73738475
1374,-0.95040490,-0.20154986,-0.06080804,0.34829342,3.50327342,0.61556626,112.74528805
1375,1.05214836,-0.09338647,-0.01733829,0.22674728,3.42742444,0.61529685,112.75319117
1376,0.15720022,-0.06864678,0.04738462,0.10393169,3.34954675,0.61501402,112.76109412
1377,-0.92278904,-0.05483102,0.11613780,-0.01920069,3.26969337,0.61471811,112.76899688
1378,0.24701582,0.08256388,0.17128936,-0.14172341,3.18791736,0.61440945,112.77689946
1379,0.21019678,0.33041430,0.19785415,-0.26275212,3.10427174,0.61408839,112.78480185
1380,-0.20288941,0.53105387,0.18594286,-0.38141352,3.01880956,0.61375525,112.79270405
1381,0.40817648,0.54480187,0.13070146,-0.49683800,2.93158386,0.61341037,112.80060606
1382,0.07102121,0.35890937,0.03523167,-0.60816994,2.84264768,0.61305409,112.80850788
1383,-0.75922090,0.11710893,-0.09211537,-0.71456828,2.75205405,0.61268675,112.81640951
1384,0.01185793,-0.06085075,-0.23739029,-0.81521035,2.65985603,0.61230869,112.82431095
1385,0.49915151,-0.22738274,-0.38465669,-0.90927608,2.56610664,0.61192023,112.83221218
1386,-0.31672553,-0.43813788,-0.51818274,-0.99594028,2.47085892,0.61152171,112.84011322
1387,-0.25049152,-0.60764939,-0.62325045,-1.07438185,2.37416593,0.61111348,112.84801406
1388,0.26441217,-0.66503277,-0.68706098,-1.14378863,2.27608069,0.61069587,112.85591469
1389,0.14432217,-0.62829705,-0.70150856,-1.20334148,2.17665624,0.61026921,112.86381513
1390,-0.45700526,-0.49785623,-0.66637881,-1.25221547,2.07594563,0.60983384,112.87171535
1391,0.13814594,-0.27222285,-0.58874795,-1.28964443,1.97400190,0.60939010,112.87961537
1392,0.17148891,-0.02460856,-0.48183951,-1.31498110,1.87087808,0.60893832,112.88751518
1393,-0.02146147,0.16417314,-0.36263025,-1.32771660,1.76662722,0.60847884,112.89541479
1394,-0.09914901,0.28255787,-0.25045978,-1.32745711,1.66130235,0.60801199,112.90331418
1395,-0.20401252,0.35408194,-0.16330696,-1.31391733,1.55495657,0.60753812,112.91121336
1396,0.45404788,0.37915305,-0.11416989,-1.28689981,1.44764333,0.60705755,112.91911232
1397,-0.38784980,0.35210102,-0.11180870,-1.24631355,1.33941648,0.60657062,112.92701107
1398,0.56346869,0.28698763,-0.15653579,-1.19223784,1.23033012,0.60607767,112.93490961
1399,-0.24246656,0.18232576,-0.23808913,-1.12496201,1.12043943,0.60557904,112.94280793
1400,-0.01211769,0.04627265,-0.34030489,-1.04497755,1.00980246,0.60507505,112.95070603
1401,0.34802008,-0.12104513,-0.44387146,-0.95298624,0.89848236,0.60456605,112.95860391
1402,-0.58090795,-0.28633668,-0.52869889,-0.84982822,0.78654729,0.60405238,112.96650156
1403,-0.13271340,-0.37948993,-0.57594573,-0.73648888,0.67406991,0.60353436,112.97439900
1404,0.28513437,-0.41821509,-0.57224911,-0.61414144,0.56112618,0.60301233,112.98229621
1405,0.39211817,-0.47465530,-0.51187238,-0.48411828,0.44779400,0.60248664,112.99019320
1406,-0.87891365,-0.51008683,-0.39934321,-0.34791941,0.33415073,0.60195761,112.99808996
1407,0.56953143,-0.40622759,-0.24540530,-0.20717894,0.22027645,0.60142559,113.00598649
1408,-0.43433055,-0.14647626,-0.06790533,-0.06355861,0.10625345,0.60089090,113.01388279
1409,0.55414350,0.17978552,0.11157250,0.08129269,-0.00783457,0.60035388,113.02177886
1410,-0.41671511,0.47805948,0.27077045,0.22575233,-0.12190326,0.59981488,113.02967470
1411,0.15891591,0.66563547,0.39014740,0.36817727,-0.23586915,0.59927422,113.03757031
1412,0.39426098,0.62397545,0.45499029,0.50691656,-0.34965499,0.59873224,113.04546568
1413,-0.20865126,0.34166411,0.45986798,0.64034064,-0.46318698,0.59818928,113.05336081
1414,0.30604159,0.02424360,0.40992248,0.76691895,-0.57639200,0.59764568,113.06125571
1415,-0.72570401,-0.09362718,0.31772124,0.88524694,-0.68919162,0.59710176,113.06915037
1416,0.47307869,0.00047963,0.20030079,0.99409280,-0.80150934,0.59655787,113.07704479
1417,0.05840372,0.08070269,0.07782735,1.09227453,-0.91327276,0.59601434,113.08493896
1418,-0.07960091,-0.00136482,-0.02912920,1.17865103,-1.02441253,0.59547151,113.09283290
1419,-0.06797048,-0.20915338,-0.10113135,1.25212906,-1.13486175,0.59492972,113.10072659
1420,0.37535464,-0.44014514,-0.12322773,1.31171566,-1.24455293,0.59438929,113.10862003
1421,-0.09854204,-0.58089916,-0.08693352,1.35663150,-1.35342071,0.59385056,113.11651323
1422,-0.72669119,-0.48500368,0.00705369,1.38639624,-1.46140197,0.59331388,113.12440618
1423,-0.21526606,-0.12022615,0.14668165,1.40081490,-1.56843426,0.59277958,113.13229888
1424,0.69101396,0.28877372,0.31368559,1.39994695,-1.67445538,0.59224799,113.14019133
1425,0.27270440,0.46021256,0.48653399,1.38401713,-1.77940317,0.59171945,113.14808353
1426,0.00890193,0.36814087,0.64247079,1.35337174,-1.88321551,0.59119429,113.15597548
1427,-0.35976844,0.24546992,0.76079020,1.30849483,-1.98583024,0.59067286,113.16386717
1428,-0.50195084,0.28209435,0.82729040,1.25009771,-2.08718522,0.59015548,113.17175860
1429,0.97637603,0.44765963,0.83544508,1.17909793,-2.18721830,0.58964250,113.17964978
1430,-0.22818088,0.55421925,0.78647379,1.09649437,-2.28586736,0.58913424,113.18754069
1431,0.11414863,0.49588783,0.68748047,1.00333711,-2.38307023,0.58863105,113.19543135
1432,0.16129730,0.26287282,0.55047302,0.90070096,-2.47876478,0.58813326,113.20332175
1433,-0.15112944,-0.08366350,0.39125696,0.78966944,-2.57288887,0.58764121,113.21121188
1434,-0.08164839,-0.42538673,0.22676818,0.67132736,-2.66538034,0.58715523,113.21910175
1435,-0.12680333,-0.66923562,0.07330836,0.54675957,-2.75617707,0.58667566,113.22699135
1436,0.45625270,-0.79091465,-0.05522962,0.41705089,-2.84521689,0.58620284,113.23488069
1437,-0.42018205,-0.76702102,-0.15011438,0.28329333,-2.93243768,0.58573709,113.24276976
1438,-0.34768961,-0.56495145,-0.20855207,0.14660387,-3.01777728,0.58527876,113.25065856
1439,0.60779240,-0.23755062,-0.23423812,0.00809789,-3.10117355,0.58482819,113.25854709
1440,-0.34449993,0.09173436,-0.23644180,-0.13108733,-3.18256436,0.58438570,113.26643534
1441,0.24621267,0.33991905,-0.22831681,-0.26979186,-3.26188755,0.58395164,113.27432333
1442,-0.04048082,0.46838218,-0.22453903,-0.40682101,-3.33908098,0.58352634,113.28221103
1443,0.36040847,0.53476644,-0.24080511,-0.54096399,-3.41408251,0.58311014,113.29009847
1444,-0.66000789,0.61479797,-0.29018898,-0.67102285,-3.48683000,0.58270337,113.29798562
1445,0.19247016,0.67965204,-0.37659719,-0.79585461,-3.55726130,0.58230636,113.30587250
1446,0.23978236,0.60723737,-0.49489794,-0.91434431,-3.62531426,0.58191947,113.31375909
1447,0.57670486,0.33742151,-0.63451722,-1.02540666,-3.69092675,0.58154301,113.32164541
1448,-0.93658961,-0.02623089,-0.77998357,-1.12796526,-3.75403663,0.58117733,113.32953144
1449,0.08168919,-0.32479659,-0.91355493,-1.22095644,-3.81458174,0.58067675,113.33756320
1450,0.38142598,-0.51612140,-1.01732862,-1.30333999,-3.87249994,0.58018761,113.34559467
1451,-0.31098713,-0.62064152,-1.07597796,-1.37410303,-3.92772910,0.57971027,113.35362585
1452,0.56345415,-0.65700967,-1.08076404,-1.43230095,-3.98020706,0.57924504,113.36165675
1453,-0.31164269,-0.59808746,-1.03142949,-1.47710937,-4.02987157,0.57879227,113.36968736
1454,-0.43562756,-0.36961299,-0.93561893,-1.50794885,-4.07666064,0.57835229,113.37771768
1455,-0.50572054,-0.01419101,-0.80970053,-1.52457182,-4.12051556,0.57792544,113.38574771
1456,1.13653555,0.27860784,-0.67196117,-1.52704747,-4.16138123,0.57751205,113.39377744
1457,-0.66371045,0.35919458,-0.54032778,-1.51559418,-4.19920924,0.57711247,113.40180687
1458,0.08860450,0.33481070,-0.43232775,-1.49052374,-4.23396310,0.57672702,113.40983602
1459,-0.28547507,0.37244057,-0.36022952,-1.45223105,-4.26562161,0.57635604,113.41786486
1460,0.32844026,0.46044108,-0.33064847,-1.40123335,-4.29418079,0.57599987,113.42589340
1461,-0.08077881,0.46271692,-0.34281788,-1.33817911,-4.31965375,0.57565886,113.43392165
1462,0.29567317,0.30127677,-0.38815459,-1.26381786,-4.34206203,0.57533337,113.44194959
1463,-0.44261730,0.03183855,-0.45381174,-1.17904237,-4.36142953,0.57502374,113.44997723
1464,0.23378914,-0.21893031,-0.52425396,-1.08485214,-4.37778184,0.57473036,113.45800457
